time_s,timestamp_ms,xAcc,yAcc,zAcc,xAccAvg,yAccAvg,zAccAvg,xAccButter,yAccButter,zAccButter,normAcc,normAvgAcc,normButterAcc,rxAcc,ryAcc,rzAcc,rxAccAvg,ryAccAvg,rzAccAvg,rxAccButter,ryAccButter,rzAccButter,normGyro,normAvgGyro,normButterGyro,interpolated,outOfBounds
0.122,5131,-0.96075439453125,-0.170654296875,0.429443359375,-0.942728022093414,-0.148036505586358,0.347415390835013,-0.0477596134938278,-0.0050122582799969,0.0187423524681375,1.06611138937932,1.01903409372578,0.0516073107476858,-4.32926829268293,-0.548780487804878,0.609756097560976,-6.82336742722266,-3.17007605559927,-4.61382113821138,-0.387395005984455,-0.171373801781998,-0.160265754139714,4.40630530857065,10.7614105168016,0.542788060536973,0,0
0.126,5136,-0.9373779296875,-0.17425537109375,0.4248046875,-0.943019136469415,-0.148745922332114,0.348120506773604,-0.0519867548104674,-0.00541648963149815,0.0203476730869718,1.04379180871581,1.01964285238882,0.0561535894513242,-4.57317073170732,-0.365853658536585,1.09756097560976,-6.53217436429684,-3.1279190451479,-4.67436429683446,-0.412891875233267,-0.188367196057204,-0.174558300276465,4.71724278959547,10.8916247515814,0.583094163119637,0,0
0.13,5141,-0.92236328125,-0.1658935546875,0.40521240234375,-0.943456388774671,-0.149760999177632,0.349038856907895,-0.0564104374713256,-0.00584031224464437,0.0220269272056888,1.02101507584282,1.02053174068995,0.0609111859037484,-4.51219512195122,0.365853658536585,1.21951219512195,-6.19062901155328,-3.07060333761232,-4.70795892169448,-0.439015147961364,-0.206027062550879,-0.189225533778355,4.68838604554661,11.0630922435888,0.624512499893286,0,0
0.134,5146,-0.911376953125,-0.163818359375,0.3895263671875,-0.943607966105143,-0.15112559000651,0.349589665730794,-0.061029158385741,-0.00628477872230235,0.0237804977042373,1.00457712311699,1.02111131130545,0.065878969082261,-3.04878048780488,1.03658536585366,1.40243902439024,-5.83333333333334,-2.9833587398374,-4.70591971544715,-0.465762366594553,-0.224294972023824,-0.204210849964881,3.51232215217431,11.2495144856374,0.66699810302705,0,0
0.138,5151,-0.9085693359375,-0.16412353515625,0.37274169921875,-0.943400904075387,-0.15247085413982,0.349465281692977,-0.0658409761938513,-0.00675080486637996,0.0256083842492474,0.995676226157166,1.02112874676497,0.0710552410316266,-2.74390243902439,0.792682926829268,1.34146341463415,-5.55506663314056,-2.86082474226804,-4.68569273321599,-0.493121046794929,-0.243106307331863,-0.219457201352461,3.15545098364283,11.3718753950152,0.710499159569568,0,0
0.142,5156,-0.9033203125,-0.16204833984375,0.3736572265625,-0.943191216916454,-0.153429303850446,0.348904979472258,-0.0708436144766245,-0.00723919749229783,0.0275102425484611,0.990892009445829,1.02090870999781,0.0764378511592554,-3.47560975609756,0.0609756097560976,0.975609756097561,-5.38887506222001,-2.74079143852663,-4.65965654554505,-0.521069174833755,-0.262396184211254,-0.234909545476288,3.61045642514328,11.3997740133775,0.754956403863519,0,0
0.146,5161,-0.89593505859375,-0.16943359375,0.38128662109375,-0.943162089646465,-0.154087875828598,0.348279548413826,-0.0760345149893552,-0.00775068891557916,0.0294855174387036,0.988325280124674,1.02076966882674,0.0820243020897206,-3.04878048780488,-0.0609756097560976,0.975609756097561,-5.29009608277901,-2.67184035476718,-4.62860310421286,-0.549583481611652,-0.282106617334653,-0.25051717110677,3.20165502264026,11.3472818608011,0.800309119019956,0,0
0.15,5166,-0.88800048828125,-0.1810302734375,0.38055419921875,-0.943253173828125,-0.154766235351563,0.34785400390625,-0.0814108398820884,-0.00828599321751904,0.0315335762132714,0.982923356946827,1.02080666413421,0.0878118124457116,-2.86585365853659,-0.670731707317073,1.03658536585366,-5.20548780487805,-2.64817073170732,-4.59451219512195,-0.57864153018854,-0.302188252840854,-0.266233545597152,3.12049794681073,11.26791725261,0.846497186661778,0,0
0.154,5171,-0.872314453125,-0.18084716796875,0.37091064453125,-0.943356353457611,-0.155439018022896,0.347634494894802,-0.0869694506894438,-0.00884585787364327,0.0336537195133789,0.964993735482087,1.02091817755865,0.0937973111974963,-5.85365853658537,-1.95121951219512,0.853658536585366,-5.1243660951461,-2.63885534894953,-4.55988891572084,-0.608224526410827,-0.32260153406276,-0.282014749133372,6.22906965323031,11.192116099468,0.893465750022968,0,0
0.158,5176,-0.8685302734375,-0.17059326171875,0.3529052734375,-0.943483240464154,-0.155889174517463,0.347439036649816,-0.0927068947917686,-0.00943101569518536,0.0358450808533248,0.952884583169052,1.02101452770439,0.0999773789119262,-10.3048780487805,-2.86585365853659,0.548780487804878,-5.06516021042564,-2.62733142037303,-4.52833572453372,-0.638337571889087,-0.343321103157509,-0.297819989488218,10.7100321575699,11.1038187492926,0.941186418563705,0,0
