time_s,timestamp_ms,xAcc,yAcc,zAcc,xAccAvg,yAccAvg,zAccAvg,xAccButter,yAccButter,zAccButter,normAcc,normAvgAcc,normButterAcc,rxAcc,ryAcc,rzAcc,rxAccAvg,ryAccAvg,rzAccAvg,rxAccButter,ryAccButter,rzAccButter,normGyro,normAvgGyro,normButterGyro,interpolated,outOfBounds
18.501,28286,-0.82366943359375,0.3922119140625,0.467041015625,-0.784458984375,0.47015234375,0.4032880859375,-0.675448525631285,0.526523013422764,0.483621794101067,1.02488478944965,1.00789820276957,0.982893420780604,2.31707317073171,19.5121951219512,-6.64634146341464,-0.908780487804879,20.0385365853659,-11.0965853658537,-2.80393616786599,24.1559936849884,-30.3934916629582,20.7429130404562,27.0509646682673,35.4048873042793,0,0
18.505,28291,-0.80743408203125,0.41973876953125,0.49609375,-0.787244140625,0.4683857421875,0.4006484375,-0.677824988501015,0.524727983468129,0.482531179392186,1.0364552282961,1.00841202630288,0.98278502588398,2.80487804878049,22.3780487804878,-5.79268292682927,-0.937073170731708,19.9243902439024,-11.0643902439024,-2.82061979805752,23.9594534410147,-30.0483922257507,23.2851794835514,26.9529507145881,35.3132253325894,0,0
18.509,28296,-0.81793212890625,0.4373779296875,0.50543212890625,-0.79051025390625,0.4660888671875,0.39831005859375,-0.680174480373602,0.52296049083049,0.481456602342243,1.05630206750036,1.00931618425905,0.982694522539546,3.29268292682927,23.1707317073171,-6.52439024390244,-0.93219512195122,19.7907317073171,-11.0268292682927,-2.83311019624958,23.7634826721522,-29.7018131445475,24.2959304568446,26.8245922619598,35.2187525665966,0,0
18.513,28301,-0.833984375,0.4375,0.48663330078125,-0.793958571230932,0.463554757504311,0.396221123095887,-0.682497561109488,0.521219834797299,0.480398798682872,1.06006988315554,1.01046486295846,0.982622115392865,4.14634146341463,22.8658536585366,-9.20731707317073,-0.891385371574214,19.6529510170172,-10.9705358398531,-2.84150585920859,23.5682719438924,-29.3538935985737,24.9962816984996,26.6730928306927,35.1215419556091,0,0
18.517,28306,-0.84918212890625,0.4122314453125,0.44207763671875,-0.797285231387182,0.460974679379311,0.394325127002137,-0.684794911641252,0.519505450601452,0.479358378983233,1.04234240508818,1.01172388098848,0.982568103220661,7.07317073170732,22.3780487804878,-11.7682926829268,-0.830897566696166,19.5251461389684,-10.8959016935117,-2.84589094043182,23.3740120063781,-29.0047961031674,26.2545143564455,26.5147981163192,35.0216850208461,0,0
18.521,28311,-0.85833740234375,0.392578125,0.40753173828125,-0.800160231387182,0.458170480160561,0.392509697314637,-0.68706739493736,0.517816645634456,0.478335502058175,1.02807723357599,1.01277799363214,0.982532678215102,8.96341463414634,22.4390243902439,-13.109756097561,-0.691873176452264,19.3802680901879,-10.8115114496092,-2.84632375678649,23.1808831517231,-28.654716514495,27.4903314353815,26.3497658156066,34.9192893032894,0,0
18.525,28316,-0.86968994140625,0.4000244140625,0.3883056640625,-0.802109450137182,0.454954659848061,0.391101494189637,-0.68931602136272,0.516152509889138,0.477329780408471,1.03303505011799,1.01326603862113,0.982515832064871,7.4390243902439,23.1707317073171,-14.1463414634146,-0.450409761818117,19.2085607731147,-10.7119992544873,-2.84283792691354,22.9890567866272,-28.3038775678459,28.1485500253679,26.2662291150709,34.8144788763971,0,0
18.529,28321,-0.86065673828125,0.42205810546875,0.385498046875,-0.803087965762182,0.451295480160561,0.390298271533387,-0.691541877148824,0.514512096394757,0.476340436211079,1.03318527364903,1.01323599115673,0.982517446318241,4.39024390243902,22.0731707317073,-15.1219512195122,-0.132848786208361,19.0324632121391,-10.5802919374141,-2.83546838480967,22.7986988243693,-27.9525180937468,27.1140649176642,26.2564254902139,34.7073877407944,0,0
18.533,28326,-0.84130859375,0.4395751953125,0.40020751953125,-0.803511305605932,0.447688546566811,0.390088310595887,-0.693745982429166,0.512894667997473,0.475366558714171,1.03014201008452,1.0130146424455,0.982537381863111,2.5,19.6341463414634,-15.4878048780488,0.204224384523347,18.8783168706757,-10.4271212057068,-2.82427977443986,22.6099614671628,-27.6008862798087,25.1320871098783,26.2464609477652,34.5981441494417,0,0
18.537,28331,-0.823974609375,0.44122314453125,0.41229248046875,-0.803831618105932,0.444677804379311,0.390137138720887,-0.695929123459169,0.511299767831625,0.474407333242746,1.02156600844772,1.01280080456841,0.982575459866195,2.5609756097561,17.4390243902439,-15.609756097561,0.526175604035542,18.761243699944,-10.2866334008287,-2.80936992986343,22.4229670267065,-27.2492339557022,23.5444824360747,26.2189376985298,34.4868550811519,0,0
18.541,28336,-0.80731201171875,0.42498779296875,0.41204833984375,-0.804566969668432,0.442565499691811,0.390061455127137,-0.698091777090281,0.509727081043266,0.473462131645568,1.00107499359729,1.01289891446065,0.982631380624906,4.14634146341463,15.7926829268293,-15.8536585365854,0.844224384523347,18.6861217487245,-10.1773651081458,-2.79085012957703,22.2378003616473,-26.8978112679644,22.7582835590306,26.2200078376278,34.3736022475547,0,0
18.545,28341,-0.7923583984375,0.419677734375,0.41021728515625,-0.805876539980932,0.441290109066811,0.389668388720887,-0.70023412460852,0.5081762442945,0.472530447708913,0.986022034918864,1.01339838540685,0.982704632619852,4.9390243902439,14.9390243902439,-15.609756097561,1.18032194549896,18.6373412609196,-10.0861455959507,-2.76882346831991,22.0545141219595,-26.5468636203209,22.1637744322818,26.2786093900195,34.2584487424709,0,0
18.549,28346,-0.77960205078125,0.422607421875,0.4031982421875,-0.807717360293432,0.440713448910561,0.388907646533387,-0.702356088289139,0.506646793079849,0.471611795666984,0.974138189944966,1.0143071940222,0.982794461074697,3.96341463414634,15.3048780487805,-15.1829268292683,1.53007804305993,18.5895363828708,-9.99882852277996,-2.74338058374863,21.8731408557703,-26.1966286479989,21.9196079972504,26.3541864427263,34.1414471144548,0,0
18.553,28351,-0.781982421875,0.42303466796875,0.3892822265625,-0.809910719668432,0.440688058285561,0.387636162158387,-0.704457397782205,0.505138238747008,0.470705633043702,0.970564521473137,1.0154744792385,0.982899923548458,2.6219512195122,16.1585365853659,-14.6951219512195,1.85544389671847,18.521731504822,-9.91882852277996,-2.71461283671927,21.6937076151671,-25.8473325200946,21.9981713317112,26.3760674855553,34.0226451709965,0,0
18.557,28356,-0.7882080078125,0.42340087890625,0.3778076171875,-0.812220778262182,0.441037667660561,0.385835380908387,-0.706537711604012,0.503650124295491,0.469811295387853,0.971225392709247,1.01676761546908,0.983019985421224,2.4390243902439,16.890243902439,-13.1707317073171,2.14666340891359,18.4300241877489,-9.86029193741411,-2.68262389899099,21.51624737395,-25.4991858436751,21.5568400459393,26.3399642341484,33.9020894531697,0,0
18.561,28361,-0.7938232421875,0.41864013671875,0.35211181640625,-0.814289625918432,0.441366280941811,0.383737724658387,-0.708596734654935,0.502182014208147,0.46892793944705,0.964052713891661,1.01781694725786,0.983153589265206,2.4390243902439,17.3780487804878,-11.7073170731707,2.4247121894014,18.3129510170172,-9.83053583985313,-2.64752753843688,21.3408026789294,-25.1523775421754,21.0951817352914,26.2789805723119,33.7798247618087,0,0
18.565,28366,-0.7894287109375,0.4100341796875,0.32855224609375,-0.815892164980932,0.441506905941811,0.381656181689637,-0.71063424534221,0.500733451212508,0.468054475183836,0.948299687112514,1.01841865148352,0.983299635627793,2.5609756097561,18.109756097561,-10.1829268292683,2.6827609698892,18.1763656511635,-9.82516998619459,-2.60943971595146,21.1674243892234,-24.8070697656202,20.9335582450081,26.1982349919439,33.6558922830418,0,0
18.569,28371,-0.776123046875,0.414306640625,0.308837890625,-0.817161696230932,0.441418527035561,0.379517021533387,-0.712650021111607,0.49930393031632,0.467189521053382,0.932415046555023,1.01861005503614,0.983456898881223,2.01219512195122,19.6951219512195,-7.98780487804878,2.88519999427944,18.0275851633586,-9.84614559595069,-2.56847566792587,20.9961725906736,-24.4633956769781,21.3483438386211,26.0776192638437,33.5303314743637,0,0
18.573,28376,-0.771240234375,0.4407958984375,0.29595947265625,-0.818254957949682,0.441071847348061,0.377327080127137,-0.714643744362723,0.497892986997075,0.466331440290775,0.936325014433072,1.01848968454336,0.98362400730042,1.46341463414634,21.8292682926829,-5.36585365853659,3.0417853601331,17.871487602383,-9.89102364473118,-2.5247526775837,20.8271229999339,-24.1214557282489,22.5266713490963,25.929811928488,33.4031866536924,0,0
18.577,28381,-0.777099609375,0.48992919921875,0.30224609375,-0.819266188418432,0.440376046566811,0.375032158252137,-0.716615006421294,0.496500435658899,0.465478458566818,0.967092097126761,1.01809602641047,0.983799601296655,-0.121951219512195,24.2073170731707,-2.98780487804878,3.19837072598676,17.711487602383,-9.93492608375557,-2.47839553850385,20.6603751585725,-23.7813130954694,24.3913109522686,25.7783857511595,33.2745164206265,0,0
18.581,28386,-0.798828125,0.541015625,0.32086181640625,-0.820282301699682,0.439173898129311,0.372565361377137,-0.718563437598238,0.495126645084873,0.464628855101199,1.01674804401714,1.01743626656715,0.983982641536384,-2.07317073170732,26.5243902439024,-0.975609756097561,3.37349267720627,17.5573412609196,-9.95638949838971,-2.42954409948017,20.4960572443642,-23.4429937487471,26.6231690279318,25.6432838851012,33.1444031528938,0,0
18.584,28391,-0.81683349609375,0.56011962890625,0.34112548828125,-0.821308668887182,0.437814523129311,0.369942802783387,-0.720488869695638,0.493772634436127,0.463781161378374,1.04752926344897,1.01668771721827,0.984172661796277,-2.4390243902439,28.109756097561,1.34146341463415,3.55788292110871,17.4251461389684,-9.94809681546289,-2.3783574685139,20.3343251809551,-23.1064903405081,28.2472432625446,25.5348430192629,33.012958180772,0,0
18.588,28396,-0.83099365234375,0.588623046875,0.35064697265625,-0.822401930605932,0.436801339535561,0.367422783252137,-0.722391410563641,0.492439927471082,0.46293424800671,1.0770240670389,1.01616644453017,0.984369790902603,-0.0609756097560976,27.6219512195122,4.51219512195122,3.73495609184042,17.3383168706757,-9.90273096180435,-2.32500252463508,20.1753529036287,-22.7717629936441,27.9881369872426,25.4648165323952,32.880316538729,0,0
18.592,28401,-0.8394775390625,0.63836669921875,0.34796142578125,-0.823584547793432,0.436394112973061,0.365244072314637,-0.724271406572981,0.491130439377005,0.46208725689566,1.11054569248347,1.01612012663869,0.984574650580881,0.853658536585366,28.4146341463415,5.48780487804878,3.91446828696237,17.2968534560415,-9.8212675471702,-2.26963176935398,20.0193172947807,-22.4387391473422,28.95230852535,25.4353887017474,32.7466242714322,0,0
